ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_2_LP;MEDIA_2_MT;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_9_CH;MEDIA_9_CN;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP2;nivel_1_LP2;nivel_2_LP2;nivel_3_LP2;nivel_4_LP2;nivel_5_LP2;nivel_6_LP2;nivel_7_LP2;nivel_8_LP2;nivel_0_MT2;nivel_1_MT2;nivel_2_MT2;nivel_3_MT2;nivel_4_MT2;nivel_5_MT2;nivel_6_MT2;nivel_7_MT2;nivel_8_MT2;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_CH9;nivel_1_CH9;nivel_2_CH9;nivel_3_CH9;nivel_4_CH9;nivel_5_CH9;nivel_6_CH9;nivel_7_CH9;nivel_8_CH9;nivel_9_CH9;nivel_0_CN9;nivel_1_CN9;nivel_2_CN9;nivel_3_CN9;nivel_4_CN9;nivel_5_CN9;nivel_6_CN9;nivel_7_CN9;nivel_8_CN9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12;nivel_0_LP13;nivel_1_LP13;nivel_2_LP13;nivel_3_LP13;nivel_4_LP13;nivel_5_LP13;nivel_6_LP13;nivel_7_LP13;nivel_8_LP13;nivel_0_MT13;nivel_1_MT13;nivel_2_MT13;nivel_3_MT13;nivel_4_MT13;nivel_5_MT13;nivel_6_MT13;nivel_7_MT13;nivel_8_MT13;nivel_9_MT13;nivel_10_MT13;nivel_0_LP14;nivel_1_LP14;nivel_2_LP14;nivel_3_LP14;nivel_4_LP14;nivel_5_LP14;nivel_6_LP14;nivel_7_LP14;nivel_8_LP14;nivel_0_MT14;nivel_1_MT14;nivel_2_MT14;nivel_3_MT14;nivel_4_MT14;nivel_5_MT14;nivel_6_MT14;nivel_7_MT14;nivel_8_MT14;nivel_9_MT14;nivel_10_MT14
2021;25;Paraíba;Estadual;Total;Interior;683,03;721,75;184,59;192,27;241,29;236,6;229,71;233,17;258,39;250,79;274,74;265,33;260,96;253,08;38,4;16,54;5,59;6,62;13,59;11,97;6,34;0,63;0,32;1,6;14,59;24,03;17,69;14,27;7,16;15,23;5,43;0;10,83;16,05;19,53;16,93;15,16;11,06;6,52;2,67;1,21;0,04;3,3;13,07;20,86;22;19,13;12,11;5,95;2,59;0,92;0,08;0;20,6;16,26;19,67;18,44;14,08;7,49;2,76;0,69;0,01;22,25;18,06;20,49;18,36;13,22;5,68;1,5;0,31;0,14;0;26;22,81;20,95;14,47;9,01;4,63;1,46;0,67;0;0;27,35;20,04;16,78;13,63;13,26;5,61;2,48;0,5;0,36;27,1;16,39;19,49;16,64;11,33;6,48;2,29;0,26;0,01;31,37;18,44;18,73;16,44;8,99;4,12;1,48;0,32;0,09;0,01;0;17,76;12,81;17,26;19,03;17,03;11,04;4,4;0,62;0,05;21,49;15,07;19,21;20,77;13,82;6,54;2,44;0,49;0,14;0,02;0;25,63;15,83;19,14;17,02;12,23;7,2;2,62;0,32;0,02;29,82;17,91;18,81;17,12;9,75;4,5;1,63;0,35;0,09;0,02;0
2021;25;Paraíba;Estadual;Urbana;Total;702,36;734,9;189,13;196,32;244,49;239,08;231,78;233,53;260,52;252,78;276,88;265,66;263,29;254,96;31,44;8,89;9,08;8,3;11,3;11,58;17,8;1,16;0,45;3,73;11,63;16,83;12,65;17,3;13,76;12,48;6,43;5,18;9,06;14,24;18,22;17,86;16,61;12,41;7,65;2,67;1,21;0,06;2,71;10,63;19,5;22,57;20,88;13,45;6,41;2,64;1;0,22;0;18,74;15,23;19,51;19,42;14,89;8,35;3,12;0,74;0,01;20,72;17,54;20,34;18,77;14,33;6,16;1,67;0,35;0,12;0;24;23,79;19,85;14,88;10,77;4,21;1,7;0,62;0,18;0;26,64;19,3;17,36;15,2;13,21;5,27;2,03;0,65;0,33;25,89;16;18,94;17,08;12,24;7,09;2,46;0,3;0,02;30;18,01;18,71;16,93;9,85;4,51;1,57;0,32;0,09;0,01;0;16,23;13,14;16,89;18,77;17,14;13,52;3,62;0,65;0,05;20,53;15,31;20,88;20,02;13,92;6,5;2,32;0,4;0,12;0,02;0;24,25;15,51;18,59;17,37;13,07;8,17;2,65;0,36;0,02;28,4;17,55;19,08;17,45;10,54;4,85;1,7;0,33;0,1;0,01;0
2021;25;Paraíba;Estadual;Urbana;Capital;724,3;752,35;192,76;200,78;252,86;244,9;239,28;234,34;269,88;261,34;286,55;270,09;274,13;263,57;21,73;2,27;15,06;10,09;6,82;10,65;31,11;1,7;0,57;6,14;7,43;6,29;7,43;20,71;25,14;8,43;6,71;11,71;7,93;13,18;16,9;18,26;17,23;13,58;8,98;2,61;1,23;0,09;1,81;8,04;18,86;23,3;22,18;14,47;7,05;2,64;1,09;0,54;0;14,65;12,53;19,13;20,39;17;11,09;4,41;0,79;0;17,26;16,63;19,36;20,05;16,85;7,11;2,24;0,5;0;0;19,37;21,28;20,38;16,23;17,09;2,51;2,09;0;1,05;0;24,87;15,94;19,57;21,55;12,36;4,57;0;1,14;0;20,7;13,79;16,28;19,55;16,35;9,57;3,17;0,54;0,05;23,95;16,26;18,74;18,47;14,08;6,33;1,8;0,27;0,1;0;0;9,96;13,95;14,49;19,36;17,41;22,04;1,97;0,83;0;15,36;15,64;24,32;19,62;14,44;8,11;2,17;0,34;0;0;0;17,96;13,83;15,82;19,5;16,62;12,74;2,87;0,61;0,04;21,76;16,1;20,16;18,76;14,17;6,79;1,89;0,29;0,08;0;0
2021;25;Paraíba;Estadual;Urbana;Interior;684,96;721,07;187,14;193,88;242,8;237,9;230,26;233,37;258,92;251,31;273,73;264,21;261,18;253,28;39,13;14,13;4,35;6,88;14,86;12,32;7,25;0,72;0,36;1,82;14,96;25,18;16,79;14,6;4,74;15,69;6,2;0;9,67;14,82;18,95;17,64;16,27;11,77;6,93;2,71;1,2;0,04;3,2;12,05;19,85;22,16;20,17;12,89;6,06;2,64;0,94;0,04;0;19,56;15,77;19,59;19,22;14,46;7,79;2,86;0,73;0,02;21,41;17,73;20,54;18,51;13,82;5,96;1,56;0,32;0,14;0;24,93;24,3;19,74;14,61;9,49;4,55;1,62;0,75;0;0;27;19,97;16,91;13,92;13,39;5,41;2,45;0,55;0,4;26,77;16,37;19,39;16,66;11,54;6,66;2,33;0,26;0,01;31,04;18,31;18,7;16,66;9,12;4,2;1,53;0,33;0,09;0,02;0;18,27;12,88;17,67;18,58;17,05;10,75;4,15;0,59;0,06;22,21;15,2;19,76;20,15;13,75;5,98;2,37;0,42;0,15;0,03;0;25,48;15,84;19,13;16,95;12,38;7,28;2,61;0,31;0,02;29,69;17,83;18,86;17,19;9,83;4,47;1,66;0,34;0,1;0,02;0
2021;25;Paraíba;Estadual;Rural;Total;669,56;726,51;169,31;182,67;228,05;225,16;224,81;231,42;248,5;241,08;285,58;277,37;257,31;249,7;33,33;33,33;14,29;4,76;4,76;9,52;0;0;0;0;12;16;24;12;24;12;0;0;17,79;23,43;23,05;12,65;8,5;6,8;4,07;2,44;1,26;0;3,86;19,22;26,91;21,07;12,88;7,42;5,27;2,3;0,8;0,28;0;29,69;20,56;20,41;11,56;10,72;4,82;1,89;0,36;0;29,57;20,93;20,07;17,04;7,9;3,19;1;0,22;0,08;0;35,4;9,73;31,56;13,27;4,72;5,31;0;0;0;0;30,42;20,59;15,6;11,08;12,17;7,33;2,81;0;0;33,22;16,63;21,36;16,34;7,56;3,03;1,51;0,35;0;37,56;20,95;19,32;12,32;6,46;2,6;0,58;0,21;0;0;0;12,18;12,09;12,77;23,92;16,81;14,25;7,09;0,89;0;13,74;13,67;13,26;27,56;14,65;12,59;3,29;1,23;0;0;0;28,22;15,55;19,32;18,14;9,76;5,7;2,84;0,47;0;31,9;19,22;17,88;15,94;8,41;4,97;1,23;0,45;0;0;0
2021;25;Paraíba;Estadual;Rural;Interior;669,56;726,51;169,31;182,67;228,05;225,16;224,81;231,42;248,5;241,08;285,58;277,37;257,31;249,7;33,33;33,33;14,29;4,76;4,76;9,52;0;0;0;0;12;16;24;12;24;12;0;0;17,79;23,43;23,05;12,65;8,5;6,8;4,07;2,44;1,26;0;3,86;19,22;26,91;21,07;12,88;7,42;5,27;2,3;0,8;0,28;0;29,69;20,56;20,41;11,56;10,72;4,82;1,89;0,36;0;29,57;20,93;20,07;17,04;7,9;3,19;1;0,22;0,08;0;35,4;9,73;31,56;13,27;4,72;5,31;0;0;0;0;30,42;20,59;15,6;11,08;12,17;7,33;2,81;0;0;33,22;16,63;21,36;16,34;7,56;3,03;1,51;0,35;0;37,56;20,95;19,32;12,32;6,46;2,6;0,58;0,21;0;0;0;12,18;12,09;12,77;23,92;16,81;14,25;7,09;0,89;0;13,74;13,67;13,26;27,56;14,65;12,59;3,29;1,23;0;0;0;28,22;15,55;19,32;18,14;9,76;5,7;2,84;0,47;0;31,9;19,22;17,88;15,94;8,41;4,97;1,23;0,45;0;0;0
2021;25;Paraíba;Municipal;Total;Total;713,57;745,82;186,64;196,08;241,49;238,45;228,28;230,14;290,43;290,77;;;290,43;290,77;23,1;1,74;10,77;11,85;20,83;18,47;8,62;2,18;2,43;4,73;6,62;11,7;10,48;19,31;15,04;11,41;16,01;4,7;10,23;17,31;17,11;16,85;15,12;11,74;7;3,18;1,33;0,12;3,03;11,71;20,19;21,69;18,41;12,95;7,26;3,29;1,11;0,34;0,01;21,1;16,5;18,83;17,91;13,97;7,97;2,98;0,73;0,01;21,94;17,16;19,78;18,58;13,68;6,45;1,74;0,55;0,13;0;29,08;20,65;19,4;16,27;9,1;4,08;0,96;0,4;0,06;0;28,91;18,28;19,37;16,05;9,89;4,94;1,68;0,81;0,07;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0;;;;;;;;;;;;;;;;;;;;;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0
2021;25;Paraíba;Municipal;Total;Capital;720,05;722,77;194,08;198,87;248,56;240,59;236,06;236,14;;;;;;;16,87;6,44;15,13;9,56;20;17,39;3,65;7,57;3,39;7,49;5,91;17,72;20,13;23,38;14,31;6,49;4,58;0;9,15;14,22;15,03;16,04;16,47;14,13;9;4,17;1,61;0,19;2,47;10,47;18,62;21,96;19,96;13,63;8,31;3,49;0,88;0,22;0;16,66;14,15;18,93;19,6;17,21;9,13;3,38;0,94;0;19,47;17,67;19,67;19,92;14,75;6,35;1,47;0,51;0,18;0;23,91;19,64;18,25;18,83;12,82;2,94;2,46;0,75;0,4;0;22,89;20,04;19,72;16,2;10,99;5;4,06;0,63;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Municipal;Total;Interior;712,4;749,99;185,45;195,63;240,28;238,09;226,96;229,12;290,43;290,77;;;290,43;290,77;24,23;0,89;9,98;12,27;20,98;18,67;9,52;1,21;2,25;4,23;6,75;10,61;8,73;18,57;15,17;12,3;18,08;5,55;10,4;17,81;17,44;16,99;14,9;11,36;6,68;3,02;1,29;0,11;3,11;11,91;20,44;21,65;18,17;12,84;7,1;3,26;1,15;0,36;0,02;21,86;16,9;18,81;17,63;13,42;7,77;2,91;0,7;0,02;22,36;17,07;19,8;18,35;13,49;6,47;1,78;0,55;0,12;0;29,96;20,83;19,6;15,83;8,47;4,28;0,7;0,34;0;0;29,94;17,98;19,31;16,02;9,7;4,94;1,27;0,84;0;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0;;;;;;;;;;;;;;;;;;;;;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0
2021;25;Paraíba;Municipal;Urbana;Total;715,74;751,06;188,36;197,36;242,44;239,06;229,68;231,27;290,43;290,77;;;290,43;290,77;21,68;1,91;10,93;11,41;20,37;19,15;9,97;1,73;2,84;3,56;5,12;11,66;10,25;18,54;15,45;11,82;18,08;5,51;9,66;16,57;16,9;16,85;15,59;12,24;7,3;3,33;1,42;0,14;2,79;11,03;19,67;21,84;18,94;13,3;7,59;3,34;1,16;0,34;0,02;20,45;16,41;18,63;18,15;14,34;8,19;3,07;0,76;0,01;21,46;17,18;19,66;18,72;14,05;6,48;1,76;0,57;0,13;0;27,91;20,17;19,88;16,78;9,45;4,17;1,11;0,46;0,07;0;27,95;18,1;19,37;16,38;10,73;4,79;1,75;0,85;0,08;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0;;;;;;;;;;;;;;;;;;;;;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0
2021;25;Paraíba;Municipal;Urbana;Capital;720,05;722,77;194,08;198,87;248,56;240,59;236,06;236,14;;;;;;;16,87;6,44;15,13;9,56;20;17,39;3,65;7,57;3,39;7,49;5,91;17,72;20,13;23,38;14,31;6,49;4,58;0;9,15;14,22;15,03;16,04;16,47;14,13;9;4,17;1,61;0,19;2,47;10,47;18,62;21,96;19,96;13,63;8,31;3,49;0,88;0,22;0;16,66;14,15;18,93;19,6;17,21;9,13;3,38;0,94;0;19,47;17,67;19,67;19,92;14,75;6,35;1,47;0,51;0,18;0;23,91;19,64;18,25;18,83;12,82;2,94;2,46;0,75;0,4;0;22,89;20,04;19,72;16,2;10,99;5;4,06;0,63;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Municipal;Urbana;Interior;714,79;757,26;187,21;197,06;241,19;238,74;228,38;230,27;290,43;290,77;;;290,43;290,77;22,74;0,91;10,01;11,82;20,45;19,54;11,36;0,46;2,73;2,71;4,94;10,34;8,08;17,48;15,7;12,99;21,04;6,71;9,76;17,04;17,28;17,02;15,41;11,86;6,96;3,16;1,38;0,13;2,86;11,14;19,88;21,82;18,73;13,23;7,44;3,31;1,22;0,36;0,02;21,23;16,87;18,56;17,85;13,76;8;3;0,73;0,01;21,87;17,08;19,66;18,47;13,91;6,5;1,81;0,58;0,13;0;28,72;20,28;20,22;16,36;8,76;4,42;0,84;0,41;0;0;28,98;17,7;19,3;16,42;10,68;4,75;1,28;0,9;0;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0;;;;;;;;;;;;;;;;;;;;;4,55;18,18;18,18;13,64;18,18;18,18;4,55;4,55;0;4,55;13,64;27,27;13,64;13,64;9,09;13,64;4,55;0;0;0
2021;25;Paraíba;Municipal;Rural;Total;700,95;715,32;178,7;190,17;235,46;234,6;219,44;222,99;;;;;;;31,37;0,75;9,86;14,41;23,52;14,54;0,75;4,8;0;11,5;15,37;11,92;11,82;23,74;12,67;9,01;3,97;0;12,89;20,74;18,05;16,86;12,95;9,43;5,64;2,46;0,92;0,05;4,11;14,88;22,61;20,98;16;11,33;5,78;3,09;0,87;0,34;0;25,21;17,09;20,1;16,43;11,6;6,55;2,42;0,54;0,06;24,98;17,03;20,56;17,7;11,3;6,31;1,61;0,42;0,08;0;36,5;23,72;16,33;13;6,92;3,52;0;0;0;0;35,05;19,45;19,35;13,93;4,55;5,93;1,2;0,55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Municipal;Rural;Interior;700,95;715,32;178,7;190,17;235,46;234,6;219,44;222,99;;;;;;;31,37;0,75;9,86;14,41;23,52;14,54;0,75;4,8;0;11,5;15,37;11,92;11,82;23,74;12,67;9,01;3,97;0;12,89;20,74;18,05;16,86;12,95;9,43;5,64;2,46;0,92;0,05;4,11;14,88;22,61;20,98;16;11,33;5,78;3,09;0,87;0,34;0;25,21;17,09;20,1;16,43;11,6;6,55;2,42;0,54;0,06;24,98;17,03;20,56;17,7;11,3;6,31;1,61;0,42;0,08;0;36,5;23,72;16,33;13;6,92;3,52;0;0;0;0;35,05;19,45;19,35;13,93;4,55;5,93;1,2;0,55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Privada;Total;Total;766,87;753,55;232,13;241,39;281,28;280,85;274,95;274,97;302,05;304,45;;;302,05;304,45;0;2,32;0,14;11,94;21,58;22,1;22,81;10,21;8,91;1,75;3,29;3,63;19,61;15,02;25,06;20,62;8,16;2,87;0,69;2,9;4,43;13,77;19,63;25,05;19,44;9,4;4,13;0,58;0,53;0,71;3,83;10,36;18,96;24,22;20,14;15,56;3,49;2,02;0,18;6,1;6,8;10,53;16,03;21,72;21,78;13,02;3,9;0,13;6,03;7,3;12,25;16,38;22,42;19,06;9,27;4,85;2,44;0;7,01;11,53;11,26;16,07;22,86;15,56;10,21;4,46;0,67;0,37;7,95;6,42;13,39;19,69;20,73;16,81;11,15;2,58;1,29;8,51;7,02;10,51;16,18;20,65;21,77;11,94;3,31;0,1;9,09;7,76;11,66;17,24;17,97;16,59;9,89;4,74;3,08;1,98;0;;;;;;;;;;;;;;;;;;;;;8,51;7,02;10,51;16,18;20,65;21,77;11,94;3,31;0,1;9,09;7,76;11,66;17,24;17,97;16,59;9,89;4,74;3,08;1,98;0
2021;25;Paraíba;Privada;Total;Capital;767,96;773,42;237,42;253,44;281,83;278,93;274,63;277,23;306,73;306,82;;;306,73;306,82;0;6,6;0;5,42;21,93;18,62;21,93;15,72;9,78;0;4,63;0;5,37;11,48;33,7;19,07;20,56;5,19;1,02;3,62;4,63;12,51;12,04;26,56;19,77;10,88;7,86;1,11;1,04;1,04;2,48;6,72;13,79;17,54;25,69;21,97;5,35;3,83;0,54;5,82;5,73;11,24;16,11;22,26;20,83;13,78;4,23;0;6;8,55;13,49;16,95;22,31;15,83;9,46;5,03;2,4;0;5,42;15,35;10,91;14,43;23,77;14,31;10,39;4,96;0,46;0;8,45;4,41;12,29;20,65;22,48;14,64;11,59;2,63;2,86;6,39;7,74;10,44;13,57;20,7;22,36;15,29;3,26;0,25;8,48;7,74;11,3;16,83;18,18;15,54;10,69;5,04;3,19;3,01;0;;;;;;;;;;;;;;;;;;;;;6,39;7,74;10,44;13,57;20,7;22,36;15,29;3,26;0,25;8,48;7,74;11,3;16,83;18,18;15,54;10,69;5,04;3,19;3,01;0
2021;25;Paraíba;Privada;Total;Interior;766,32;743,62;229,4;235,17;280,96;281,96;275,14;273,66;298,75;302,77;;;298,75;302,77;0;0,18;0,21;15,19;21,41;23,84;23,25;7,45;8,47;2,62;2,62;5,44;26,72;16,79;20,74;21,4;1,96;1,7;0,52;2,53;4,32;14,43;23,54;24,26;19,26;8,63;2,2;0,3;0,27;0,53;4,53;12,23;21,63;27,67;17,28;12,26;2,53;1,08;0;6,27;7,42;10,11;15,98;21,4;22,33;12,58;3,71;0,2;6,05;6,58;11,54;16,06;22,48;20,92;9,16;4,76;2,47;0;7,92;9,33;11,46;17,02;22,34;16,28;10,1;4,17;0,8;0,59;7,66;7,58;14,02;19,13;19,72;18,06;10,89;2,55;0,39;10;6,51;10,57;18,02;20,61;21,36;9,57;3,36;0;9,53;7,77;11,92;17,53;17,82;17,32;9,33;4,53;3;1,26;0;;;;;;;;;;;;;;;;;;;;;10;6,51;10,57;18,02;20,61;21,36;9,57;3,36;0;9,53;7,77;11,92;17,53;17,82;17,32;9,33;4,53;3;1,26;0
2021;25;Paraíba;Privada;Urbana;Total;766,9;753,57;232,17;241,44;281,32;280,92;274,95;275,01;302,05;304,45;;;302,05;304,45;0;2,33;0,12;11,93;21,58;22,12;22,77;10,22;8,93;1,75;3,3;3,63;19,57;14,99;25,06;20,67;8,14;2,88;0,69;2,89;4,4;13,76;19,61;25,08;19,47;9,39;4,14;0,57;0,53;0,7;3,79;10,36;18,96;24,21;20,18;15,57;3,5;2,02;0,19;6,12;6,78;10,48;16,01;21,74;21,79;13,05;3,9;0,13;6,03;7,28;12,22;16,33;22,45;19,08;9,28;4,87;2,45;0;7,01;11,53;11,26;16,07;22,86;15,56;10,21;4,46;0,67;0,37;7,95;6,42;13,35;19,7;20,72;16,82;11,16;2,58;1,3;8,51;7,02;10,51;16,18;20,65;21,77;11,94;3,31;0,1;9,09;7,76;11,66;17,24;17,97;16,59;9,89;4,74;3,08;1,98;0;;;;;;;;;;;;;;;;;;;;;8,51;7,02;10,51;16,18;20,65;21,77;11,94;3,31;0,1;9,09;7,76;11,66;17,24;17,97;16,59;9,89;4,74;3,08;1,98;0
2021;25;Paraíba;Privada;Urbana;Capital;767,96;773,42;237,42;253,44;281,83;278,93;274,63;277,23;306,73;306,82;;;306,73;306,82;0;6,6;0;5,42;21,93;18,62;21,93;15,72;9,78;0;4,63;0;5,37;11,48;33,7;19,07;20,56;5,19;1,02;3,62;4,63;12,51;12,04;26,56;19,77;10,88;7,86;1,11;1,04;1,04;2,48;6,72;13,79;17,54;25,69;21,97;5,35;3,83;0,54;5,82;5,73;11,24;16,11;22,26;20,83;13,78;4,23;0;6;8,55;13,49;16,95;22,31;15,83;9,46;5,03;2,4;0;5,42;15,35;10,91;14,43;23,77;14,31;10,39;4,96;0,46;0;8,45;4,41;12,29;20,65;22,48;14,64;11,59;2,63;2,86;6,39;7,74;10,44;13,57;20,7;22,36;15,29;3,26;0,25;8,48;7,74;11,3;16,83;18,18;15,54;10,69;5,04;3,19;3,01;0;;;;;;;;;;;;;;;;;;;;;6,39;7,74;10,44;13,57;20,7;22,36;15,29;3,26;0,25;8,48;7,74;11,3;16,83;18,18;15,54;10,69;5,04;3,19;3,01;0
2021;25;Paraíba;Privada;Urbana;Interior;766,36;743,59;229,46;235,22;281,02;282,08;275,14;273,72;298,75;302,77;;;298,75;302,77;0;0,18;0,18;15,2;21,41;23,88;23,2;7,45;8,5;2,63;2,63;5,46;26,71;16,75;20,72;21,48;1,9;1,71;0,52;2,51;4,29;14,41;23,53;24,31;19,31;8,62;2,21;0,29;0,27;0,52;4,48;12,25;21,63;27,66;17,32;12,25;2,53;1,09;0;6,29;7,39;10,04;15,95;21,44;22,35;12,64;3,71;0,2;6,06;6,55;11,49;15,97;22,54;20,97;9,18;4,78;2,48;0;7,92;9,33;11,46;17,02;22,34;16,28;10,1;4,17;0,8;0,59;7,65;7,58;13,96;19,16;19,7;18,08;10,92;2,56;0,39;10;6,51;10,57;18,02;20,61;21,36;9,57;3,36;0;9,53;7,77;11,92;17,53;17,82;17,32;9,33;4,53;3;1,26;0;;;;;;;;;;;;;;;;;;;;;10;6,51;10,57;18,02;20,61;21,36;9,57;3,36;0;9,53;7,77;11,92;17,53;17,82;17,32;9,33;4,53;3;1,26;0
2021;25;Paraíba;Privada;Rural;Total;759;749,12;214,25;221,79;265,97;256,3;0;260,89;;;;;;;0;0;6,45;12,9;22,58;16,13;32,26;6,45;3,23;0;0;3,13;28,13;25;25;6,25;12,5;0;0;7,14;14,29;17,86;28,57;10,71;7,14;10,71;0;3,57;0;3,57;17,86;7,14;21,43;28,57;7,14;14,29;0;0;0;0;13,64;27,27;22,73;13,64;18,18;0;4,55;0;4,55;13,64;22,73;36,36;9,09;9,09;4,55;0;0;0;;;;;;;;;;;9,09;9,09;27,27;13,64;22,73;13,64;4,55;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Privada;Rural;Interior;759;749,12;214,25;221,79;265,97;256,3;0;260,89;;;;;;;0;0;6,45;12,9;22,58;16,13;32,26;6,45;3,23;0;0;3,13;28,13;25;25;6,25;12,5;0;0;7,14;14,29;17,86;28,57;10,71;7,14;10,71;0;3,57;0;3,57;17,86;7,14;21,43;28,57;7,14;14,29;0;0;0;0;13,64;27,27;22,73;13,64;18,18;0;4,55;0;4,55;13,64;22,73;36,36;9,09;9,09;4,55;0;0;0;;;;;;;;;;;9,09;9,09;27,27;13,64;22,73;13,64;4,55;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;25;Paraíba;Total - Estadual e Municipal;Total;Total;712,6;745;186,69;195,98;242,03;238,25;229,27;231,23;260,02;252,3;277,45;266,42;263,03;254,73;23,7;2,37;10,68;11,58;20,12;17,97;9,18;2,11;2,29;4,64;6,98;12,06;10,69;19,14;15;11,48;15,3;4,71;10,2;17,11;17,26;16,9;15,18;11,75;7,03;3,13;1,32;0,12;3,01;11,69;20,19;21,76;18,57;12,94;7,17;3,23;1,1;0,33;0,01;20,62;16,22;19,08;18,19;14,16;7,99;2,99;0,72;0,01;21,78;17,39;19,96;18,59;13,71;6,27;1,7;0,48;0,12;0;27,69;21,31;19,9;15,75;9,49;4,16;1,16;0,46;0,09;0;28,25;18,66;18,63;15,64;10,99;5,12;1,82;0,74;0,15;26,19;16,03;19,04;17,05;12,04;6,92;2,42;0,3;0,02;30,31;18,13;18,74;16,72;9,7;4,43;1,54;0,32;0,09;0,01;0;15,97;13,08;16,62;19,11;17,11;13,57;3,84;0,67;0,04;20,09;15,2;20,38;20,51;13,96;6,9;2,38;0,45;0,11;0,02;0;24,43;15,52;18,63;17,4;12,92;8,06;2,66;0,37;0,02;28,55;17,63;19,02;17,38;10,44;4,86;1,68;0,34;0,09;0,01;0
