CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
14;Roraima;Total - Federal, Estadual e Municipal;Urbana;Total;197,97;210,79;237,73;236,96;257,57;255,93;292,08;283,02;259,71;257,61;5,75;12,37;16,68;17,77;18,21;13,78;8,98;4,28;1,62;0,54;2,66;8,24;14,49;19,41;18,05;14,98;10,76;6,66;3,14;1,25;0,36;26,86;16,1;16,56;15,89;11,97;7,9;3,57;1,12;0,04;21,74;20,48;20,14;16,77;10,88;5,9;2,68;1,03;0,29;0,09;28,4;16,16;17,7;15,97;11,58;6,72;2,69;0,73;0,05;26,76;21,94;20,55;15,53;8,23;4,1;1,53;0,78;0,52;0,07;0;9,71;11,36;11,09;16,34;25,59;15,59;8,18;1,79;0,35;16,36;14,42;17,59;14,4;12,66;10,1;9,8;2,1;2,22;0,35;0;27,24;15,86;17,29;16;12,45;7,27;3,03;0,8;0,06;26,11;21,48;20,36;15,46;8,5;4,47;2,04;0,87;0,62;0,08;0
15;Pará;Estadual;Rural;Capital;175,58;174,5;256,83;256,27;;;;;;;0;30,77;15,38;30,77;7,69;15,38;0;0;0;0;7,69;15,38;15,38;30,77;23,08;7,69;0;0;0;0;0;0;22,22;22,22;11,11;33,33;11,11;0;0;0;0;0;55,56;11,11;33,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Estadual;Rural;Interior;187,97;197,86;230,94;226,58;238,56;240,37;270,57;257,78;239,03;240,62;5,49;19,88;16,38;21,41;18,84;7,48;6,58;1,98;0,93;1,01;4,45;12,57;13,83;23,36;18,34;14,21;7,44;3,93;0,93;0,93;0;25,38;21,75;20,5;16,35;9,81;4,31;1,55;0,31;0,04;25,83;23,97;22,84;15,54;8,17;2,57;0,9;0,11;0,04;0,03;40,03;22,31;17,41;11,85;5,5;2,12;0,68;0,08;0,01;37,18;26,19;19,45;11,05;4,52;1,23;0,27;0,06;0,04;0;0;16,1;16,5;21,67;21,4;12,51;9,52;1,77;0,54;0;22,98;22,95;23,29;17,06;7,26;3,73;2,73;0;0;0;0;39,68;22,23;17,47;11,99;5,61;2,23;0,7;0,09;0,01;36,97;26,15;19,51;11,14;4,56;1,26;0,3;0,06;0,04;0;0
15;Pará;Estadual;Rural;Total;186,63;195,33;231,03;226,69;238,56;240,37;270,57;257,78;239,03;240,62;4,9;21,06;16,27;22,43;17,64;8,33;5,87;1,77;0,83;0,9;4,8;12,87;14;24,16;18,85;13,51;6,64;3,5;0,83;0,83;0;25,28;21,75;20,5;16,34;9,89;4,34;1,54;0,31;0,04;25,74;23,88;22,95;15,52;8,26;2,56;0,9;0,11;0,04;0,03;40,03;22,31;17,41;11,85;5,5;2,12;0,68;0,08;0,01;37,18;26,19;19,45;11,05;4,52;1,23;0,27;0,06;0,04;0;0;16,1;16,5;21,67;21,4;12,51;9,52;1,77;0,54;0;22,98;22,95;23,29;17,06;7,26;3,73;2,73;0;0;0;0;39,68;22,23;17,47;11,99;5,61;2,23;0,7;0,09;0,01;36,97;26,15;19,51;11,14;4,56;1,26;0,3;0,06;0,04;0;0
15;Pará;Estadual;Total;Capital;204,85;213,13;251,08;241,18;269,87;258,42;285,44;268,46;271,91;259,74;4,68;12,6;14,41;16,22;16,81;14,74;10,52;5,93;2,97;1,12;2,3;7,73;13,83;18,39;19,11;15,6;10,91;7,19;3,28;1,28;0,38;15,07;14,7;17,98;19,72;17,18;10,26;3,98;1,04;0,07;17,33;19,99;20,54;19,76;13,01;6,44;2,31;0,53;0,08;0,02;19,43;13,95;20,71;17,92;14,95;9,18;3,03;0,8;0,03;22,38;20,87;24,12;17,3;9,21;3,96;1,36;0,59;0,2;0,01;0;11,45;10,75;14,43;23,28;21,13;12,67;5,11;1,18;0;14,65;21,17;20,71;22,83;10,89;5,57;2,99;0,72;0,48;0;0;18,38;13,53;19,89;18,63;15,76;9,64;3,3;0,85;0,03;21,37;20,91;23,68;18,02;9,43;4,17;1,57;0,61;0,24;0,01;0
15;Pará;Estadual;Total;Interior;198,3;205,98;244,95;237,89;259,2;254,45;278,64;266,02;259,89;254,86;6;15,18;14,94;16,63;16,56;14,22;8,63;5,05;2,05;0,75;3,22;11,28;15,4;18,16;17,62;15,15;9,79;5,26;3,02;0,85;0,24;18,06;16,46;19,74;18,98;14,47;8,21;3,2;0,83;0,04;18,76;21,46;22,33;17,38;12,01;5,58;1,95;0,41;0,09;0,03;25,44;17,83;19,06;17,07;11,55;6,45;2,17;0,42;0,01;25,61;23,29;21,65;16;8,45;3,37;1,09;0,37;0,13;0,02;0;11,19;13,47;20,57;22,54;18,65;9,1;3,67;0,7;0,11;14,47;20,36;25,57;22,02;10,75;4,84;1,63;0,27;0,08;0;0;24,93;17,68;19,11;17,26;11,8;6,55;2,23;0,43;0,01;25,21;23,19;21,79;16,22;8,53;3,42;1,11;0,37;0,13;0,02;0
15;Pará;Estadual;Total;Total;202,92;211,02;246,98;238,98;260,56;254,96;281,18;266,94;261,57;255,54;5,07;13,36;14,56;16,34;16,73;14,59;9,97;5,67;2,7;1,01;2,57;8,78;14,29;18,32;18,67;15,47;10,58;6,62;3,2;1,15;0,34;17,07;15,88;19,16;19,23;15,37;8,89;3,46;0,9;0,05;18,28;20,97;21,73;18,17;12,34;5,87;2,07;0,45;0,08;0,03;24,67;17,34;19,27;17,18;11,98;6,8;2,28;0,47;0,01;25,2;22,99;21,96;16,17;8,55;3,44;1,13;0,4;0,14;0,02;0;11,29;12,45;18,27;22,82;19,57;10,44;4,21;0,88;0,07;14,54;20,67;23,75;22,32;10,8;5,11;2,14;0,44;0,23;0;0;24,02;17,1;19,22;17,45;12,35;6,98;2,38;0,49;0,02;24,68;22,87;22,05;16,47;8,66;3,53;1,18;0,4;0,15;0,02;0
15;Pará;Estadual;Urbana;Capital;204,9;213,2;251,07;241,16;269,87;258,42;285,44;268,46;271,91;259,74;4,69;12,56;14,41;16,19;16,82;14,74;10,54;5,94;2,98;1,13;2,29;7,71;13,83;18,36;19,1;15,62;10,93;7,21;3,28;1,28;0,38;15,08;14,69;17,97;19,73;17,17;10,25;3,98;1,04;0,07;17,35;20,01;20,5;19,77;12,98;6,45;2,31;0,53;0,08;0,02;19,43;13,95;20,71;17,92;14,95;9,18;3,03;0,8;0,03;22,38;20,87;24,12;17,3;9,21;3,96;1,36;0,59;0,2;0,01;0;11,45;10,75;14,43;23,28;21,13;12,67;5,11;1,18;0;14,65;21,17;20,71;22,83;10,89;5,57;2,99;0,72;0,48;0;0;18,38;13,53;19,89;18,63;15,76;9,64;3,3;0,85;0,03;21,37;20,91;23,68;18,02;9,43;4,17;1,57;0,61;0,24;0,01;0
15;Pará;Estadual;Urbana;Interior;198,7;206,29;247,48;239,93;265,81;258,96;279,5;266,9;266,39;259,3;6,02;14,99;14,88;16,44;16,47;14,48;8,71;5,17;2,09;0,74;3,17;11,23;15,46;17,96;17,6;15,19;9,88;5,31;3,1;0,84;0,25;16,75;15,51;19,61;19,45;15,31;8,91;3,5;0,92;0,04;17,48;21;22,24;17,72;12,7;6,12;2,14;0,47;0,1;0,03;20,77;16,4;19,59;18,74;13,48;7,84;2,65;0,53;0,01;21,91;22,37;22,35;17,59;9,71;4,05;1,36;0,47;0,16;0,03;0;10,67;13,15;20,46;22,66;19,3;9,06;3,87;0,72;0,12;13,56;20,09;25,82;22,55;11,12;4,96;1,51;0,3;0,09;0;0;20,34;16,26;19,63;18,9;13,72;7,89;2,7;0,54;0,02;21,56;22,27;22,5;17,8;9,77;4,09;1,36;0,46;0,16;0,03;0
15;Pará;Estadual;Urbana;Total;203,12;211,22;248,8;240,38;266,47;258,87;281,87;267,52;267,35;259,37;5,07;13,26;14,54;16,26;16,72;14,67;10,02;5,72;2,72;1,02;2,54;8,72;14,3;18,25;18,67;15,49;10,63;6,66;3,23;1,16;0,34;16,13;15,21;19,01;19,56;15,99;9,41;3,68;0,97;0,05;17,43;20,64;21,59;18,47;12,8;6,24;2,21;0,49;0,09;0,03;20,55;16;19,77;18,61;13,72;8,05;2,71;0,57;0,02;21,98;22,13;22,64;17,54;9,63;4,04;1,36;0,49;0,17;0,03;0;10,98;12,19;18,05;22,91;20,03;10,5;4,36;0,9;0,07;13,99;20,52;23,78;22,66;11,03;5,2;2,1;0,47;0,25;0;0;20;15,78;19,67;18,86;14,08;8,2;2,81;0,59;0,02;21,52;22,03;22,7;17,84;9,71;4,11;1,4;0,49;0,17;0,03;0
15;Pará;Federal;Rural;Interior;;;;;;;287,9;276,03;287,9;276,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,03;14,18;13,5;26,77;27,93;5,26;7,33;0;0;10,31;16,01;20,6;22,89;21,28;8,91;0;0;0;0;0;5,03;14,18;13,5;26,77;27,93;5,26;7,33;0;0;10,31;16,01;20,6;22,89;21,28;8,91;0;0;0;0;0
15;Pará;Federal;Rural;Total;;;;;;;287,9;276,03;287,9;276,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,03;14,18;13,5;26,77;27,93;5,26;7,33;0;0;10,31;16,01;20,6;22,89;21,28;8,91;0;0;0;0;0;5,03;14,18;13,5;26,77;27,93;5,26;7,33;0;0;10,31;16,01;20,6;22,89;21,28;8,91;0;0;0;0;0
15;Pará;Federal;Total;Capital;236,91;232,33;285,18;295,94;313,2;310,94;318,46;328,93;315,97;320,42;0,65;1,95;6,44;13,57;14,48;25,39;15,13;15,21;5,23;1,94;0;1,29;5,8;17,57;20,92;21,4;16,5;9,94;3,36;1,9;1,31;7,12;5,52;11,21;12,93;20,65;20,23;13,73;8,61;0;6,56;5,33;9,36;10,86;19,66;19,72;9,93;9,33;5,25;4,01;5,76;5,22;7,86;13,85;22,17;24,79;13,83;6;0,53;7,26;7,76;12,89;18,16;10,25;18,11;11,38;7,71;4,28;2,2;0;2,96;5,91;5,75;11,66;24,55;23,77;20,14;5,25;0;1,72;1,68;11,34;9,99;21,85;16,84;23,49;7,13;5,48;0,48;0;4,28;5,58;6,75;12,7;23,43;24,25;17,15;5,61;0,25;4,35;4,56;12,07;13,86;16,36;17,44;17,76;7,4;4,91;1,29;0
15;Pará;Federal;Total;Interior;;;;;;;300,29;289,07;300,29;289,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,89;8,34;12,37;18,82;21,78;17,93;11,34;2,33;0,19;10,56;10,31;18,78;19,42;17,44;13,8;6,22;2,4;0,98;0,09;0;6,89;8,34;12,37;18,82;21,78;17,93;11,34;2,33;0,19;10,56;10,31;18,78;19,42;17,44;13,8;6,22;2,4;0,98;0,09;0
15;Pará;Federal;Total;Total;236,91;232,33;285,18;295,94;313,2;310,94;303,5;296,12;304,83;298,15;0,65;1,95;6,44;13,57;14,48;25,39;15,13;15,21;5,23;1,94;0;1,29;5,8;17,57;20,92;21,4;16,5;9,94;3,36;1,9;1,31;7,12;5,52;11,21;12,93;20,65;20,23;13,73;8,61;0;6,56;5,33;9,36;10,86;19,66;19,72;9,93;9,33;5,25;4,01;5,76;5,22;7,86;13,85;22,17;24,79;13,83;6;0,53;7,26;7,76;12,89;18,16;10,25;18,11;11,38;7,71;4,28;2,2;0;6,19;7,91;11,2;17,56;22,27;18,96;12,9;2,85;0,15;8,99;8,78;17,46;17,75;18,22;14,34;9,27;3,24;1,78;0,15;0;6,13;7,54;10,74;17,05;22,26;19,76;13,03;3,28;0,21;8,76;8,64;16,83;17,81;17,13;14,86;9,56;3,85;2,12;0,44;0
15;Pará;Federal;Urbana;Capital;236,91;232,33;285,18;295,94;313,2;310,94;318,46;328,93;315,97;320,42;0,65;1,95;6,44;13,57;14,48;25,39;15,13;15,21;5,23;1,94;0;1,29;5,8;17,57;20,92;21,4;16,5;9,94;3,36;1,9;1,31;7,12;5,52;11,21;12,93;20,65;20,23;13,73;8,61;0;6,56;5,33;9,36;10,86;19,66;19,72;9,93;9,33;5,25;4,01;5,76;5,22;7,86;13,85;22,17;24,79;13,83;6;0,53;7,26;7,76;12,89;18,16;10,25;18,11;11,38;7,71;4,28;2,2;0;2,96;5,91;5,75;11,66;24,55;23,77;20,14;5,25;0;1,72;1,68;11,34;9,99;21,85;16,84;23,49;7,13;5,48;0,48;0;4,28;5,58;6,75;12,7;23,43;24,25;17,15;5,61;0,25;4,35;4,56;12,07;13,86;16,36;17,44;17,76;7,4;4,91;1,29;0
15;Pará;Federal;Urbana;Interior;;;;;;;300,79;289,59;300,79;289,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,96;8,11;12,33;18,5;21,54;18,44;11,51;2,42;0,19;10,57;10,08;18,7;19,28;17,29;14;6,47;2,5;1,02;0,09;0;6,96;8,11;12,33;18,5;21,54;18,44;11,51;2,42;0,19;10,57;10,08;18,7;19,28;17,29;14;6,47;2,5;1,02;0,09;0
15;Pará;Federal;Urbana;Total;236,91;232,33;285,18;295,94;313,2;310,94;304,01;296,78;305,31;298,78;0,65;1,95;6,44;13,57;14,48;25,39;15,13;15,21;5,23;1,94;0;1,29;5,8;17,57;20,92;21,4;16,5;9,94;3,36;1,9;1,31;7,12;5,52;11,21;12,93;20,65;20,23;13,73;8,61;0;6,56;5,33;9,36;10,86;19,66;19,72;9,93;9,33;5,25;4,01;5,76;5,22;7,86;13,85;22,17;24,79;13,83;6;0,53;7,26;7,76;12,89;18,16;10,25;18,11;11,38;7,71;4,28;2,2;0;6,23;7,71;11,13;17,25;22,09;19,41;13,08;2,94;0,16;8,95;8,55;17,36;17,58;18,12;14,52;9,58;3,35;1,84;0,16;0;6,17;7,36;10,66;16,77;22,1;20,17;13,19;3,37;0,21;8,71;8,43;16,73;17,66;17,01;15,03;9,83;3,96;2,18;0,45;0
15;Pará;Municipal;Rural;Capital;178,76;180,91;236,85;235,72;;;;;;;11,41;17,96;23,25;10,74;18,64;13,4;3,3;1,31;0;0;8,11;17,12;19,1;22,57;21,05;6,13;4,82;1,1;0;0;0;28,18;12,54;14,49;22,26;14,75;5,83;1,94;0;0;20,67;18,99;23,67;17,23;13,61;3,89;0;1,94;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Municipal;Rural;Interior;168,93;178,56;226,8;228,05;;;;;;;13,44;26,28;22,01;16,05;10,85;6,35;3,1;1,38;0,42;0,11;8,12;20,71;23,65;20;12,87;7,66;3,94;1,93;0,76;0,3;0,07;28,5;22,63;20,85;14,13;8,4;4;1,31;0,18;0,01;25,58;25,78;21,41;13,74;7,63;3,37;1,31;0,65;0,46;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Municipal;Rural;Total;168,96;178,57;226,82;228,06;;;;;;;13,43;26,26;22,01;16,04;10,88;6,37;3,1;1,38;0,42;0,11;8,12;20,7;23,63;20,01;12,89;7,65;3,95;1,93;0,76;0,3;0,07;28,5;22,61;20,83;14,14;8,41;4;1,31;0,18;0,01;25,57;25,77;21,41;13,74;7,64;3,37;1,31;0,65;0,46;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Municipal;Total;Capital;186,7;191,29;246,8;236,57;;;275,96;260,98;275,96;260,98;8,8;18,03;17,12;17;16,52;12,09;6,4;3,03;0,82;0,2;5,31;14,23;18,94;21,66;17,28;11,95;6,35;3;1,06;0,17;0,05;15,32;16,91;20,53;19,84;15,36;8,1;3,41;0,52;0;18,31;22,33;23,41;17,81;12,08;4,41;1,15;0,46;0,04;0;;;;;;;;;;;;;;;;;;;;;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0
15;Pará;Municipal;Total;Interior;183,61;192,14;238,84;235,57;;;;;;;9,22;19,41;19,1;17,54;14,7;10,19;5,79;2,78;0,99;0,29;5,19;14,63;19,67;21;16,41;10,91;6,67;3,47;1,45;0,48;0,13;21,23;18,93;20,41;17,1;12,32;6,88;2,57;0,54;0,02;20,59;22,61;21,75;16,6;10,68;5,1;1,78;0,62;0,23;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Municipal;Total;Total;183,8;192,09;239,13;235,61;;;275,96;260,98;275,96;260,98;9,19;19,33;18,98;17,51;14,81;10,3;5,83;2,79;0,98;0,28;5,2;14,6;19,63;21,04;16,46;10,97;6,65;3,44;1,43;0,46;0,13;21,02;18,85;20,41;17,2;12,44;6,93;2,6;0,54;0,02;20,5;22,6;21,81;16,64;10,73;5,07;1,76;0,61;0,22;0,05;;;;;;;;;;;;;;;;;;;;;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0
15;Pará;Municipal;Urbana;Capital;186,82;191,44;246,97;236,58;;;275,96;260,98;275,96;260,98;8,76;18,03;17,03;17,09;16,49;12,07;6,44;3,05;0,83;0,21;5,27;14,19;18,94;21,65;17,22;12,04;6,38;3,02;1,08;0,17;0,05;15,1;16,99;20,63;19,8;15,37;8,14;3,44;0,53;0;18,27;22,38;23,41;17,82;12,05;4,42;1,17;0,44;0,04;0;;;;;;;;;;;;;;;;;;;;;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0
15;Pará;Municipal;Urbana;Interior;190,12;198,16;245,53;239,75;;;;;;;7,35;16,36;17,81;18,2;16,41;11,89;6,99;3,4;1,24;0,36;3,89;11,93;17,91;21,44;17,98;12,35;7,88;4,15;1,76;0,56;0,16;17,19;16,87;20,16;18,75;14,51;8,49;3,27;0,75;0,02;17,81;20,85;21,95;18,19;12,37;6,06;2,04;0,6;0,1;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Municipal;Urbana;Total;189,85;197,6;245,61;239,58;;;275,96;260,98;275,96;260,98;7,47;16,5;17,74;18,11;16,41;11,91;6,94;3,37;1,2;0,35;4;12,12;17,99;21,45;17,92;12,32;7,75;4,06;1,7;0,53;0,15;17,07;16,87;20,19;18,81;14,55;8,47;3,28;0,74;0,02;17,83;20,94;22,03;18,17;12,35;5,97;1,99;0,59;0,1;0,03;;;;;;;;;;;;;;;;;;;;;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0;14,81;11,11;14,81;29,63;22,22;3,7;3,7;0;0;22,22;11,11;25,93;22,22;14,81;3,7;0;0;0;0;0
15;Pará;Total - Estadual e Municipal;Rural;Capital;178,36;180,1;239,92;238,88;;;;;;;9,99;19,56;22,26;13,24;17,27;13,65;2,88;1,15;0;0;8,06;16,9;18,64;23,59;21,3;6,32;4,22;0,96;0;0;0;23,84;14,03;15,68;20,55;17,61;6,64;1,64;0;0;17,49;16,07;28,58;16,29;16,64;3,29;0;1,64;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Pará;Total - Estadual e Municipal;Rural;Interior;169;178,63;227,14;227,93;238,56;240,37;270,57;257,78;239,03;240,62;13,41;26,26;21,99;16,07;10,88;6,35;3,11;1,38;0,43;0,12;8,1;20,68;23,61;20,02;12,88;7,68;3,96;1,94;0,76;0,3;0,07;28,24;22,55;20,82;14,31;8,52;4,02;1,33;0,19;0,01;25,6;25,63;21,53;13,89;7,67;3,3;1,28;0,6;0,42;0,07;40,03;22,31;17,41;11,85;5,5;2,12;0,68;0,08;0,01;37,18;26,19;19,45;11,05;4,52;1,23;0,27;0,06;0,04;0;0;16,1;16,5;21,67;21,4;12,51;9,52;1,77;0,54;0;22,98;22,95;23,29;17,06;7,26;3,73;2,73;0;0;0;0;39,68;22,23;17,47;11,99;5,61;2,23;0,7;0,09;0,01;36,97;26,15;19,51;11,14;4,56;1,26;0,3;0,06;0,04;0;0
15;Pará;Total - Estadual e Municipal;Rural;Total;169,03;178,63;227,17;227,95;238,56;240,37;270,57;257,78;239,03;240,62;13,4;26,24;21,99;16,06;10,9;6,38;3,11;1,38;0,42;0,12;8,1;20,67;23,6;20,03;12,91;7,67;3,96;1,94;0,76;0,3;0,07;28,24;22,54;20,81;14,33;8,54;4,03;1,33;0,19;0,01;25,59;25,61;21,54;13,89;7,69;3,3;1,27;0,61;0,42;0,07;40,03;22,31;17,41;11,85;5,5;2,12;0,68;0,08;0,01;37,18;26,19;19,45;11,05;4,52;1,23;0,27;0,06;0,04;0;0;16,1;16,5;21,67;21,4;12,51;9,52;1,77;0,54;0;22,98;22,95;23,29;17,06;7,26;3,73;2,73;0;0;0;0;39,68;22,23;17,47;11,99;5,61;2,23;0,7;0,09;0,01;36,97;26,15;19,51;11,14;4,56;1,26;0,3;0,06;0,04;0;0
15;Pará;Total - Estadual e Municipal;Total;Capital;196,17;202,69;249,94;239,95;269,87;258,42;285,22;268,29;271,92;259,74;6,65;15,2;15,7;16,59;16,67;13,47;8,55;4,54;1,94;0,68;3,74;10,84;16,27;19,95;18,23;13,86;8,73;5,19;2,22;0,75;0,22;15,14;15,29;18,66;19,76;16,7;9,68;3,83;0,9;0,05;17,59;20,61;21,3;19,24;12,76;5,9;2;0,51;0,07;0,02;19,43;13,95;20,71;17,92;14,95;9,18;3,03;0,8;0,03;22,38;20,87;24,12;17,3;9,21;3,96;1,36;0,59;0,2;0,01;0;11,53;10,76;14,43;23,43;21,15;12,46;5,07;1,16;0;14,82;20,94;20,83;22,81;10,98;5,52;2,92;0,7;0,47;0;0;18,37;13,52;19,87;18,66;15,78;9,62;3,3;0,85;0,03;21,37;20,88;23,68;18,03;9,45;4,17;1,57;0,61;0,23;0,01;0
15;Pará;Total - Estadual e Municipal;Total;Interior;184,03;192,53;239,9;235,97;259,2;254,45;278,64;266,02;259,89;254,86;9,13;19,29;18,98;17,51;14,75;10,3;5,88;2,84;1,02;0,3;5,13;14,53;19,55;20,92;16,44;11,03;6,76;3,52;1,49;0,49;0,14;20,68;18,5;20,29;17,43;12,7;7,11;2,68;0,59;0,02;20,27;22,41;21,85;16,73;10,91;5,18;1,81;0,58;0,21;0,05;25,44;17,83;19,06;17,07;11,55;6,45;2,17;0,42;0,01;25,61;23,29;21,65;16;8,45;3,37;1,09;0,37;0,13;0,02;0;11,19;13,47;20,57;22,54;18,65;9,1;3,67;0,7;0,11;14,47;20,36;25,57;22,02;10,75;4,84;1,63;0,27;0,08;0;0;24,93;17,68;19,11;17,26;11,8;6,55;2,23;0,43;0,01;25,21;23,19;21,79;16,22;8,53;3,42;1,11;0,37;0,13;0,02;0
15;Pará;Total - Estadual e Municipal;Total;Total;185,42;193,7;240,96;236,39;260,56;254,96;281,14;266,88;261,57;255,55;8,84;18,82;18,6;17,41;14,97;10,67;6,18;3,04;1,12;0,34;4,97;14,11;19,17;20,81;16,65;11,35;6,98;3,71;1,58;0,52;0,15;20,1;18,16;20,12;17,67;13,12;7,38;2,8;0,63;0,03;19,99;22,22;21,8;17;11,1;5,26;1,83;0,58;0,19;0,04;24,67;17,34;19,27;17,18;11,98;6,8;2,28;0,47;0,01;25,2;22,99;21,96;16,17;8,55;3,44;1,13;0,4;0,14;0,02;0;11,32;12,44;18,24;22,88;19,6;10,38;4,2;0,87;0,07;14,6;20,58;23,77;22,32;10,84;5,1;2,12;0,43;0,23;0;0;24,02;17,1;19,22;17,46;12,35;6,98;2,38;0,49;0,02;24,68;22,87;22,05;16,47;8,66;3,53;1,17;0,4;0,15;0,02;0
15;Pará;Total - Estadual e Municipal;Urbana;Capital;196,31;202,87;249,99;239,96;269,87;258,42;285,22;268,29;271,92;259,74;6,62;15,16;15,65;16,62;16,66;13,47;8,6;4,57;1,96;0,69;3,7;10,79;16,25;19,92;18,21;13,92;8,77;5,22;2,23;0,76;0,22;15,09;15,29;18,67;19,75;16,7;9,7;3,84;0,91;0,05;17,59;20,63;21,26;19,26;12,74;5,91;2,01;0,51;0,07;0,02;19,43;13,95;20,71;17,92;14,95;9,18;3,03;0,8;0,03;22,38;20,87;24,12;17,3;9,21;3,96;1,36;0,59;0,2;0,01;0;11,53;10,76;14,43;23,43;21,15;12,46;5,07;1,16;0;14,82;20,94;20,83;22,81;10,98;5,52;2,92;0,7;0,47;0;0;18,37;13,52;19,87;18,66;15,78;9,62;3,3;0,85;0,03;21,37;20,88;23,68;18,03;9,45;4,17;1,57;0,61;0,23;0,01;0
