CO_REGIAO;NO_REGIAO;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
4;Sul;Municipal;Rural;Total;217,51;230,48;257,04;259,49;261,14;237,45;;;261,14;237,45;2,18;6,18;10,76;16,47;20,67;19,13;13;7,46;3;1,16;0,94;3,82;8,31;14,84;18,7;18,96;15,51;10,5;5,43;2,24;0,74;12,98;12,92;17,55;19,45;17,87;12,23;5,36;1,55;0,09;10,71;13,8;17,92;19,81;16,68;12,84;5,59;2;0,49;0,16;25,07;15,27;23,02;15,38;12,39;8,86;0;0;0;46,55;13,97;22,03;12,05;5,41;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;25,07;15,27;23,02;15,38;12,39;8,86;0;0;0;46,55;13,97;22,03;12,05;5,41;0;0;0;0;0;0
4;Sul;Municipal;Total;Capital;211,13;221,61;241,9;238,08;220,66;234,82;;;220,66;234,82;4,14;8,86;11,85;15,66;19,04;17,8;12,48;6,81;2,6;0,76;2,14;5,82;10,77;16,08;18,83;17,34;13,6;8,74;4,46;1,69;0,53;24,25;13,99;16,31;16,75;14,22;9,44;3,87;1,09;0,07;24;17,71;17,08;16,77;12,89;7,47;2,49;1,23;0,29;0,07;50;25;25;0;0;0;0;0;0;50;25;0;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;50;25;25;0;0;0;0;0;0;50;25;0;25;0;0;0;0;0;0;0
4;Sul;Municipal;Total;Interior;222,31;234,4;264,47;262,61;289,67;281,93;286,3;292,57;289,18;283,45;2,03;5,61;9,46;14,8;19,61;19,69;14,72;8,84;3,85;1,39;1,03;3,45;7,32;13,43;18,07;18,8;16,5;11,61;6,28;2,53;0,99;11;10,36;14,85;19,09;20,05;14,99;7,45;2,12;0,09;10,26;12,43;16,64;19,41;18,3;13,15;6,68;2,41;0,55;0,16;11,64;10,11;15,79;18,18;18,16;13,73;9,78;2,6;0;15,06;15,02;18,01;17,99;12,25;10,71;5,63;3,44;1,69;0,18;0;6,52;4,35;30,43;28,26;15,22;8,7;2,17;4,35;0;4,35;15,22;15,21;21,74;19,57;13,04;8,7;2,18;0;0;0;10,91;9,28;17,89;19,63;17,74;13,01;8,69;2,85;0;13,53;15,05;17,61;18,53;13,3;11,04;6,07;3,26;1,45;0,15;0
4;Sul;Municipal;Total;Total;221,38;233,34;262,97;260,98;288,56;281,18;286,3;292,57;288,24;282,79;2,21;5,88;9,66;14,87;19,56;19,53;14,54;8,67;3,75;1,34;1,12;3,65;7,61;13,65;18,13;18,68;16,26;11,37;6,13;2,46;0,95;11,88;10,6;14,95;18,93;19,66;14,62;7,21;2,05;0,09;11,18;12,78;16,67;19,23;17,94;12,78;6,4;2,33;0,54;0,15;12,26;10,35;15,94;17,89;17,87;13,51;9,62;2,56;0;15,62;15,18;17,73;18,1;12,06;10,54;5,54;3,39;1,66;0,18;0;6,52;4,35;30,43;28,26;15,22;8,7;2,17;4,35;0;4,35;15,22;15,21;21,74;19,57;13,04;8,7;2,18;0;0;0;11,44;9,5;17,99;19,36;17,5;12,83;8,57;2,81;0;14,03;15,19;17,37;18,62;13,12;10,89;5,99;3,21;1,43;0,15;0
4;Sul;Municipal;Urbana;Capital;211,06;221,55;241,91;238,1;220,66;234,82;;;220,66;234,82;4,15;8,89;11,87;15,63;19,05;17,78;12,47;6,8;2,59;0,76;2,15;5,83;10,8;16,06;18,85;17,36;13,57;8,72;4,44;1,69;0,53;24,21;13,94;16,37;16,78;14,28;9,46;3,84;1,06;0,07;23,93;17,78;17,05;16,8;12,91;7,46;2,49;1,21;0,29;0,07;50;25;25;0;0;0;0;0;0;50;25;0;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;50;25;25;0;0;0;0;0;0;50;25;0;25;0;0;0;0;0;0;0
4;Sul;Municipal;Urbana;Interior;222,74;234,75;265,21;262,91;292,8;286,82;286,3;292,57;291,78;287,72;2,02;5,55;9,34;14,66;19,51;19,73;14,87;8,96;3,93;1,41;1,03;3,42;7,23;13,31;18,01;18,78;16,59;11,71;6,35;2,55;1,01;10,82;10,1;14,56;19,04;20,27;15,27;7,67;2,18;0,09;10,24;12,29;16,51;19,36;18,46;13,18;6,79;2,46;0,56;0,16;10,17;9,54;15;18,49;18,8;14,27;10,85;2,89;0;11,6;15,14;17,57;18,65;13,01;11,89;6,25;3,82;1,88;0,2;0;6,52;4,35;30,43;28,26;15,22;8,7;2,17;4,35;0;4,35;15,22;15,21;21,74;19,57;13,04;8,7;2,18;0;0;0;9,59;8,73;17,42;20,02;18,24;13,39;9,49;3,12;0;10,46;15,15;17,2;19,13;14,03;12,07;6,63;3,56;1,58;0,17;0
4;Sul;Municipal;Urbana;Total;221,69;233,56;263,54;261,12;291,53;285,9;286,3;292,57;290,72;286,93;2,21;5,85;9,57;14,75;19,47;19,56;14,66;8,77;3,81;1,36;1,13;3,64;7,55;13,55;18,09;18,66;16,32;11,44;6,18;2,48;0,97;11,78;10,38;14,69;18,88;19,84;14,85;7,39;2,1;0,09;11,22;12,68;16,55;19,17;18,06;12,77;6,48;2,37;0,54;0,15;10,87;9,82;15,17;18,16;18,46;14,01;10,66;2,84;0;12,28;15,31;17,26;18,76;12,78;11,67;6,14;3,75;1,84;0,2;0;6,52;4,35;30,43;28,26;15,22;8,7;2,17;4,35;0;4,35;15,22;15,21;21,74;19,57;13,04;8,7;2,18;0;0;0;10,2;8,97;17,53;19,72;17,96;13,19;9,35;3,07;0;11,06;15,3;16,95;19,22;13,82;11,89;6,54;3,51;1,56;0,17;0
4;Sul;Total - Estadual e Municipal;Rural;Capital;226,59;235,21;240,95;236,58;;;;;;;2,17;1,99;7,43;21,29;15,86;20,59;13,78;8,92;6,94;1,03;0;4,54;3,66;21,76;14,26;12,54;20,09;13,28;6,94;2,02;0,91;27;16,99;13,09;14,77;10,47;8,41;5,92;3,35;0;28,33;13,39;19,1;14,93;11,5;8,15;2,36;2,23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;Total - Estadual e Municipal;Rural;Interior;216,68;229,23;257,02;259,95;275,56;273,8;276,29;280,8;275,69;275,07;2,3;6,45;10,93;16,42;20,73;19,1;12,84;7,13;2,98;1,11;1,08;4,04;8,58;14,94;18,85;18,91;15,34;10,31;5,22;2,03;0,69;12,61;13,03;17,7;19,82;17,8;12,1;5,41;1,44;0,07;10,18;13,76;17,98;19,92;17,44;12,28;5,79;2;0,51;0,13;15,2;13,3;19,53;20,66;16,75;9,98;3,79;0,79;0;13,4;17,99;19,91;22,02;14,72;7,62;3,23;0,83;0,22;0,05;0;14,8;12,74;18,38;21,3;17,63;10,99;3,47;0,68;0;10,06;14,72;21,42;20,87;17,18;11,12;3,25;1,3;0,07;0;0;15,13;13,2;19,32;20,78;16,91;10,16;3,73;0,77;0;12,79;17,4;20,19;21,81;15,17;8,26;3,24;0,91;0,19;0,04;0
4;Sul;Total - Estadual e Municipal;Rural;Total;216,73;229,25;256,93;259,82;275,56;273,8;276,29;280,8;275,69;275,07;2,3;6,43;10,91;16,44;20,71;19,1;12,85;7,14;3;1,11;1,08;4,04;8,55;14,97;18,83;18,89;15,37;10,32;5,23;2,03;0,69;12,69;13,05;17,68;19,79;17,76;12,08;5,42;1,45;0,07;10,28;13,76;17,99;19,89;17,41;12,26;5,77;2,01;0,51;0,13;15,2;13,3;19,53;20,66;16,75;9,98;3,79;0,79;0;13,4;17,99;19,91;22,02;14,72;7,62;3,23;0,83;0,22;0,05;0;14,8;12,74;18,38;21,3;17,63;10,99;3,47;0,68;0;10,06;14,72;21,42;20,87;17,18;11,12;3,25;1,3;0,07;0;0;15,13;13,2;19,32;20,78;16,91;10,16;3,73;0,77;0;12,79;17,4;20,19;21,81;15,17;8,26;3,24;0,91;0,19;0,04;0
4;Sul;Total - Estadual e Municipal;Total;Capital;206,82;216,23;255,33;251,77;283,24;273,84;298,96;290,88;284,59;275,31;5,07;10,03;12,7;16,18;19,01;16,84;11,35;5,94;2,21;0,67;2,87;6,97;11,73;17,06;19,16;16,83;12,52;7,46;3,67;1,3;0,41;16,55;12,16;15,22;17,45;17,96;12,94;5,88;1,75;0,08;16,07;14,66;17,44;18,27;15,86;10,47;4,68;1,87;0,54;0,14;14,86;10,09;14,42;19,44;19,85;13,65;6,02;1,58;0,08;16,7;16,37;20,03;18,99;13,38;8,17;3,62;1,76;0,68;0,27;0,02;8,63;5,86;10,81;18,29;25,09;20,25;8,83;2,15;0,1;7,92;11,15;17,51;21,25;18,91;12,61;7,06;2,52;0,82;0,23;0;14,33;9,73;14,11;19,34;20,3;14,22;6,26;1,63;0,08;15,95;15,92;19,82;19,19;13,85;8,55;3,92;1,83;0,7;0,27;0,02
4;Sul;Total - Estadual e Municipal;Total;Interior;221;232,6;262,8;261,48;280,39;274,75;294,64;290,42;281,43;275,9;2,27;5,89;9,64;15,01;19,68;19,57;14,42;8,54;3,66;1,3;1,17;3,75;7,68;13,73;18,22;18,88;16,24;11,22;5,92;2,31;0,88;11,55;10,93;15,17;19,06;19,71;14,59;6,89;2;0,1;10,45;12,76;17,03;19,54;18,19;12,77;6,36;2,2;0,56;0,14;14,5;11,32;16,67;20,16;18,92;12,3;4,99;1,07;0,07;14,3;16,28;20,52;20,77;14,75;8,18;3,47;1,24;0,39;0,09;0,01;8,56;7,9;14,22;20,51;21,48;16,99;8,05;2,19;0,11;7,86;12,33;17,85;21,02;17,93;12,95;6,17;2,45;1,2;0,25;0;14,07;11,07;16,49;20,18;19,11;12,65;5,22;1,15;0,08;13,83;15,99;20,33;20,79;14,98;8,53;3,67;1,33;0,45;0,11;0
4;Sul;Total - Estadual e Municipal;Total;Total;219,66;231,05;262,08;260,54;280,68;274,66;295,15;290,48;281,76;275,84;2,54;6,28;9,93;15,12;19,62;19,31;14,13;8,29;3,53;1,24;1,33;4,05;8,06;14,04;18,31;18,69;15,89;10,86;5,71;2,21;0,84;12,03;11,05;15,18;18,91;19,54;14,43;6,8;1,97;0,1;10,99;12,95;17,07;19,42;17,96;12,55;6,2;2,17;0,55;0,14;14,54;11,19;16,44;20,08;19,01;12,44;5,1;1,12;0,07;14,55;16,29;20,47;20,59;14,61;8,18;3,48;1,29;0,42;0,11;0,01;8,57;7,66;13,81;20,25;21,91;17,37;8,14;2,18;0,11;7,86;12,19;17,81;21,05;18,05;12,91;6,27;2,46;1,15;0,25;0;14,09;10,93;16,25;20,1;19,23;12,81;5,32;1,2;0,08;14,05;15,98;20,27;20,62;14,87;8,53;3,69;1,38;0,48;0,12;0,01
4;Sul;Total - Estadual e Municipal;Urbana;Capital;206,75;216,17;255,37;251,82;283,24;273,84;298,96;290,88;284,59;275,31;5,08;10,06;12,71;16,16;19,02;16,83;11,34;5,93;2,19;0,67;2,88;6,97;11,76;17,05;19,18;16,85;12,5;7,44;3,66;1,3;0,41;16,52;12,14;15,23;17,46;17,98;12,96;5,88;1,75;0,08;16,03;14,67;17,43;18,28;15,87;10,48;4,68;1,87;0,54;0,14;14,86;10,09;14,42;19,44;19,85;13,65;6,02;1,58;0,08;16,7;16,37;20,03;18,99;13,38;8,17;3,62;1,76;0,68;0,27;0,02;8,63;5,86;10,81;18,29;25,09;20,25;8,83;2,15;0,1;7,92;11,15;17,51;21,25;18,91;12,61;7,06;2,52;0,82;0,23;0;14,33;9,73;14,11;19,34;20,3;14,22;6,26;1,63;0,08;15,95;15,92;19,82;19,19;13,85;8,55;3,92;1,83;0,7;0,27;0,02
4;Sul;Total - Estadual e Municipal;Urbana;Interior;221,35;232,87;263,2;261,58;280,57;274,79;296,68;291,49;281,68;275,93;2,27;5,85;9,54;14,9;19,6;19,61;14,55;8,65;3,72;1,32;1,18;3,72;7,6;13,63;18,17;18,88;16,32;11,29;5,98;2,33;0,9;11,47;10,78;15;19,01;19,85;14,76;7;2,04;0,1;10,46;12,69;16,97;19,52;18,24;12,81;6,4;2,21;0,56;0,14;14,48;11,24;16,57;20,14;19;12,39;5,04;1,08;0,08;14,34;16,22;20,54;20,72;14,75;8,2;3,48;1,25;0,4;0,1;0,01;7,86;7,36;13,75;20,42;21,91;17,66;8,56;2,36;0,12;7,61;12,07;17,45;21,04;18,02;13,15;6,49;2,58;1,32;0,27;0;14,02;10,98;16,37;20,16;19,2;12,75;5,28;1,17;0,08;13,88;15,93;20,33;20,75;14,97;8,54;3,68;1,34;0,46;0,11;0
4;Sul;Total - Estadual e Municipal;Urbana;Total;219,87;231,18;262,4;260,58;280,85;274,69;296,97;291,41;281,98;275,86;2,56;6,27;9,86;15,02;19,54;19,33;14,23;8,38;3,56;1,25;1,35;4,05;8,02;13,97;18,27;18,68;15,93;10,9;5,75;2,23;0,85;11,99;10,92;15,02;18,85;19,66;14,58;6,88;2,01;0,1;11,03;12,9;17,01;19,39;17,99;12,57;6,22;2,18;0,56;0,14;14,52;11,12;16,34;20,06;19,09;12,52;5,14;1,13;0,08;14,58;16,23;20,49;20,54;14,61;8,2;3,49;1,31;0,43;0,11;0,01;7,96;7,17;13,37;20,15;22,32;17,99;8,59;2,33;0,12;7,65;11,95;17,46;21,07;18,13;13,08;6,56;2,57;1,26;0,27;0;14,05;10,84;16,13;20,07;19,31;12,91;5,38;1,22;0,08;14,1;15,93;20,28;20,58;14,85;8,54;3,71;1,4;0,49;0,12;0,01
4;Sul;Total - Federal, Estadual e Municipal;Rural;Capital;226,59;235,21;240,95;236,58;;;;;;;2,17;1,99;7,43;21,29;15,86;20,59;13,78;8,92;6,94;1,03;0;4,54;3,66;21,76;14,26;12,54;20,09;13,28;6,94;2,02;0,91;27;16,99;13,09;14,77;10,47;8,41;5,92;3,35;0;28,33;13,39;19,1;14,93;11,5;8,15;2,36;2,23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;Total - Federal, Estadual e Municipal;Rural;Interior;216,68;229,23;257,02;259,95;276,64;275,09;282,74;287,79;278,27;278,48;2,3;6,45;10,93;16,42;20,73;19,1;12,84;7,13;2,98;1,11;1,08;4,04;8,58;14,94;18,85;18,91;15,34;10,31;5,22;2,03;0,69;12,61;13,03;17,7;19,82;17,8;12,1;5,41;1,44;0,07;10,18;13,76;17,98;19,92;17,44;12,28;5,79;2;0,51;0,13;14,45;13,13;19,56;20,97;16,52;10,51;4,09;0,76;0;12,74;17,11;19,97;21,73;16,54;7,76;3,09;0,8;0,21;0,06;0;12,94;10,74;16,83;20,48;18,74;13,8;5,65;0,82;0;9,54;12,85;18,64;18,84;17,12;14,11;6,37;2,13;0,36;0,05;0;14,05;12,49;18,83;20,84;17,12;11,39;4,51;0,78;0;11,88;15,97;19,62;20,96;16,69;9,45;3,96;1,16;0,25;0,06;0
4;Sul;Total - Federal, Estadual e Municipal;Rural;Total;216,73;229,25;256,93;259,82;276,64;275,09;282,74;287,79;278,27;278,48;2,3;6,43;10,91;16,44;20,71;19,1;12,85;7,14;3;1,11;1,08;4,04;8,55;14,97;18,83;18,89;15,37;10,32;5,23;2,03;0,69;12,69;13,05;17,68;19,79;17,76;12,08;5,42;1,45;0,07;10,28;13,76;17,99;19,89;17,41;12,26;5,77;2,01;0,51;0,13;14,45;13,13;19,56;20,97;16,52;10,51;4,09;0,76;0;12,74;17,11;19,97;21,73;16,54;7,76;3,09;0,8;0,21;0,06;0;12,94;10,74;16,83;20,48;18,74;13,8;5,65;0,82;0;9,54;12,85;18,64;18,84;17,12;14,11;6,37;2,13;0,36;0,05;0;14,05;12,49;18,83;20,84;17,12;11,39;4,51;0,78;0;11,88;15,97;19,62;20,96;16,69;9,45;3,96;1,16;0,25;0,06;0
4;Sul;Total - Federal, Estadual e Municipal;Total;Capital;206,9;216,3;256,02;252,77;284,06;275,41;301,72;300,29;286,04;278,19;5,06;10,02;12,67;16,15;19,02;16,85;11,37;5,96;2,21;0,68;2,86;6,95;11,71;17,06;19,13;16,84;12,55;7,48;3,68;1,31;0,41;16,38;12,03;15,07;17,34;17,93;13,1;6,14;1,92;0,09;15,88;14,49;17,26;18,15;15,81;10,58;4,8;2,09;0,68;0,26;14,72;9,91;14,23;19,23;19,81;13,87;6,34;1,8;0,09;16,42;16,12;19,73;18,79;13,3;8,27;3,88;2,06;0,88;0,51;0,03;8,66;5,32;10,91;16,53;23,71;20,77;10,67;3,11;0,33;7,68;10,86;15,02;17,98;17,05;12,75;9,12;4,83;3,21;1,45;0,05;14,04;9,4;13,86;18,93;20,24;14,64;6,82;1,95;0,11;15,44;15,54;19,2;18,69;13,72;8,77;4,47;2,37;1,14;0,62;0,04
4;Sul;Total - Federal, Estadual e Municipal;Total;Interior;221;232,6;262,82;261,51;280,5;274,89;302,89;301;283,08;277,9;2,27;5,89;9,64;15,01;19,68;19,57;14,42;8,54;3,66;1,3;1,17;3,75;7,68;13,73;18,22;18,88;16,24;11,22;5,92;2,31;0,88;11,54;10,92;15,17;19,06;19,71;14,59;6,9;2;0,1;10,44;12,76;17,03;19,54;18,18;12,78;6,36;2,21;0,56;0,15;14,46;11,3;16,66;20,16;18,9;12,35;5,03;1,08;0,07;14,26;16,23;20,5;20,75;14,81;8,2;3,49;1,25;0,4;0,1;0,01;6,97;6,38;11,53;18,19;21,62;20,23;11,77;3,04;0,27;6,53;9,72;15,04;18,66;17,92;15,42;9,61;4,42;2,12;0,55;0;13,6;10,73;16,07;19,93;19,21;13,25;5,81;1,31;0,1;13,37;15,48;19,87;20,51;15,17;9,03;4,2;1,62;0,6;0,15;0
4;Sul;Total - Federal, Estadual e Municipal;Total;Total;219,66;231,06;262,16;260,65;280,86;274,95;302,77;300,93;283,38;277,93;2,54;6,28;9,93;15,12;19,62;19,31;14,13;8,3;3,53;1,24;1,33;4,05;8,06;14,04;18,3;18,69;15,89;10,87;5,71;2,21;0,84;12,02;11,03;15,16;18,89;19,54;14,44;6,83;2;0,1;10,97;12,93;17,05;19,4;17,95;12,56;6,21;2,2;0,57;0,16;14,49;11,16;16,41;20,07;18,99;12,5;5,16;1,16;0,07;14,48;16,22;20,42;20,55;14,65;8,21;3,53;1,34;0,45;0,14;0,01;7,14;6,27;11,47;18,03;21,83;20,28;11,66;3,05;0,27;6,65;9,83;15,03;18,6;17,84;15,16;9,56;4,47;2,23;0,64;0,01;13,64;10,59;15,84;19,83;19,31;13,4;5,91;1,37;0,1;13,58;15,48;19,8;20,32;15,02;9,01;4,23;1,69;0,66;0,2;0,01
4;Sul;Total - Federal, Estadual e Municipal;Urbana;Capital;206,84;216,24;256,07;252,82;284,06;275,41;301,72;300,29;286,04;278,19;5,07;10,04;12,69;16,14;19,03;16,84;11,36;5,96;2,2;0,68;2,87;6,96;11,73;17,05;19,15;16,86;12,52;7,47;3,67;1,3;0,41;16,34;12,01;15,08;17,35;17,95;13,11;6,14;1,92;0,09;15,84;14,49;17,25;18,16;15,83;10,59;4,81;2,08;0,68;0,26;14,72;9,91;14,23;19,23;19,81;13,87;6,34;1,8;0,09;16,42;16,12;19,73;18,79;13,3;8,27;3,88;2,06;0,88;0,51;0,03;8,66;5,32;10,91;16,53;23,71;20,77;10,67;3,11;0,33;7,68;10,86;15,02;17,98;17,05;12,75;9,12;4,83;3,21;1,45;0,05;14,04;9,4;13,86;18,93;20,24;14,64;6,82;1,95;0,11;15,44;15,54;19,2;18,69;13,72;8,77;4,47;2,37;1,14;0,62;0,04
4;Sul;Total - Federal, Estadual e Municipal;Urbana;Interior;221,35;232,87;263,23;261,62;280,65;274,89;305,23;302,53;283,3;277,87;2,27;5,85;9,54;14,9;19,6;19,61;14,55;8,65;3,72;1,32;1,18;3,72;7,6;13,63;18,17;18,88;16,32;11,29;5,98;2,33;0,9;11,47;10,78;14,99;19,01;19,85;14,76;7,01;2,04;0,1;10,46;12,69;16,96;19,51;18,23;12,81;6,4;2,22;0,56;0,15;14,46;11,23;16,54;20,13;18,99;12,42;5,07;1,09;0,08;14,32;16,19;20,52;20,71;14,74;8,22;3,51;1,27;0,41;0,1;0,01;6,28;5,87;10,92;17,93;21,95;20,98;12,48;3,3;0,3;6,18;9,35;14,62;18,64;18,02;15,58;9,98;4,69;2,33;0,61;0;13,58;10,65;15,93;19,89;19,31;13,34;5,87;1,33;0,1;13,44;15,45;19,88;20,49;15,09;9,01;4,21;1,64;0,62;0,16;0
4;Sul;Total - Federal, Estadual e Municipal;Urbana;Total;219,87;231,19;262,48;260,71;281,01;274,94;304,84;302,29;283,59;277,91;2,56;6,27;9,86;15,02;19,54;19,33;14,23;8,38;3,56;1,25;1,35;4,05;8,02;13,98;18,27;18,68;15,93;10,91;5,75;2,23;0,85;11,97;10,91;15;18,83;19,65;14,59;6,92;2,03;0,1;11,02;12,88;16,99;19,37;17,98;12,58;6,24;2,21;0,58;0,16;14,49;11,09;16,3;20,03;19,07;12,57;5,2;1,17;0,08;14,54;16,19;20,43;20,51;14,59;8,22;3,55;1,35;0,46;0,15;0,01;6,54;5,81;10,91;17,77;22,15;20,95;12,28;3,28;0,3;6,35;9,52;14,66;18,57;17,91;15,27;9,89;4,71;2,43;0,7;0,01;13,63;10,52;15,71;19,79;19,41;13,48;5,97;1,4;0,1;13,66;15,46;19,81;20,3;14,95;8,99;4,24;1,72;0,67;0,21;0,01
5;Centro-Oeste;Estadual;Rural;Capital;206,9;218,12;238,32;235,94;264,15;263,45;;;264,15;263,45;2,96;9,87;12,83;19,28;20,64;15,68;10,78;5,31;1,55;1,1;1,82;5,28;10,8;18,11;21,51;16,59;14,92;7,06;2,75;1,06;0,1;24,78;17,62;17,44;15,28;12,95;8,39;2,9;0,56;0,07;21,29;19,5;21,36;16,98;13,18;4,47;2,58;0,55;0,08;0;23,87;14,57;19,21;16,88;12,62;10,84;2,01;0;0;17,04;21,36;22,88;21,56;10,25;4,85;1,32;0,74;0;0;0;;;;;;;;;;;;;;;;;;;;;23,87;14,57;19,21;16,88;12,62;10,84;2,01;0;0;17,04;21,36;22,88;21,56;10,25;4,85;1,32;0,74;0;0;0
5;Centro-Oeste;Estadual;Rural;Interior;191,39;202,34;241,46;239,89;256,79;257,26;277,15;278,53;257,39;257,88;7,18;15,87;16,04;19,16;18,56;10,75;7,07;3,91;0,7;0,76;4,2;9,41;14,73;23,62;17,67;13,3;9,22;4,57;2,35;0,73;0,18;21,84;16,86;18,35;17,16;12,92;8,55;3,47;0,79;0,05;20,55;19,16;19,94;17,56;11,69;7,1;2,47;1;0,36;0,17;28,33;17,11;18,52;16,64;11,33;5,79;1,91;0,31;0,06;23,79;23,02;21,37;16,8;8,39;4,21;1,48;0,44;0,27;0,23;0;13,19;12,96;20,09;23,63;17,69;10,13;2,32;0;0;9,9;17,28;15,76;27,13;15,86;11,75;2,32;0;0;0;0;27,88;16,99;18,57;16,85;11,52;5,92;1,92;0,3;0,06;23,38;22,85;21,21;17,1;8,61;4,43;1,5;0,43;0,26;0,23;0
5;Centro-Oeste;Estadual;Rural;Total;201,28;212,39;240,7;238,93;257,58;257,92;277,15;278,53;258,09;258,46;4,49;12,05;14;19,24;19,88;13,89;9,43;4,8;1,24;0,98;2,68;6,78;12,23;20,11;20,12;15,4;12,85;6,16;2,6;0,94;0,13;22,56;17,05;18,13;16,7;12,93;8,51;3,34;0,73;0,06;20,73;19,24;20,28;17,42;12,05;6,46;2,5;0,89;0,29;0,13;27,85;16,84;18,59;16,67;11,47;6,33;1,92;0,27;0,05;23,07;22,84;21,54;17,31;8,59;4,27;1,46;0,47;0,24;0,21;0;13,19;12,96;20,09;23,63;17,69;10,13;2,32;0;0;9,9;17,28;15,76;27,13;15,86;11,75;2,32;0;0;0;0;27,47;16,74;18,63;16,85;11,63;6,43;1,93;0,27;0,05;22,72;22,7;21,38;17,57;8,78;4,47;1,48;0,46;0,23;0,2;0
5;Centro-Oeste;Estadual;Total;Capital;215,28;224,16;252,21;248,04;271,97;265,46;298,7;284,92;272,43;265,8;3,06;7,33;10,75;16,04;19,92;18,73;13,12;7,15;2,92;0,99;1,62;4,55;9,71;15,52;19,58;18,86;15,35;9,03;4,1;1,33;0,34;18,69;12,73;14,98;17,38;16,61;12,12;5,84;1,58;0,06;17,29;15,45;18,66;18,29;14,97;9,09;4,2;1,47;0,44;0,13;21;12,36;15,81;17,81;16,51;10,85;4,6;0,99;0,07;20,92;18,89;20,61;17,46;11,7;6,07;2,7;1,07;0,45;0,12;0;8,37;4,97;10,26;20,33;23,67;23,38;8,15;0,86;0;13,51;14,15;17,12;18,45;14,22;10,68;6,71;3,88;0,29;0,97;0;20,78;12,24;15,72;17,85;16,63;11,06;4,66;0,99;0,07;20,79;18,81;20,55;17,48;11,74;6,15;2,77;1,12;0,45;0,14;0
